,data_valuemessage,geo_entity_id,geo_entity_name,geo_type_name,indicator_data_id,indicator_id,measure,name,year_description
581,58.3,102,Northeast Bronx,UHF42,131268,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
582,114.5,102,Northeast Bronx,UHF42,131028,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
583,114.5,102,Northeast Bronx,UHF42,131028,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
584,84.1,103,Fordham - Bronx Pk,UHF42,131269,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
585,84.1,103,Fordham - Bronx Pk,UHF42,131269,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
586,115.8,103,Fordham - Bronx Pk,UHF42,131029,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
587,115.8,103,Fordham - Bronx Pk,UHF42,131029,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
588,64.8,104,Pelham - Throgs Neck,UHF42,131270,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
589,64.8,104,Pelham - Throgs Neck,UHF42,131270,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
590,114.6,104,Pelham - Throgs Neck,UHF42,131030,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
591,114.6,104,Pelham - Throgs Neck,UHF42,131030,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
592,138.6,105,Crotona -Tremont,UHF42,131271,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
593,138.6,105,Crotona -Tremont,UHF42,131271,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
594,159.6,105,Crotona -Tremont,UHF42,131031,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
595,159.6,105,Crotona -Tremont,UHF42,131031,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
596,124.0,106,High Bridge - Morrisania,UHF42,131272,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
597,124.0,106,High Bridge - Morrisania,UHF42,131272,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
598,171.2,106,High Bridge - Morrisania,UHF42,131032,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
599,171.2,106,High Bridge - Morrisania,UHF42,131032,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
600,130.1,107,Hunts Point - Mott Haven,UHF42,131273,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
601,130.1,107,Hunts Point - Mott Haven,UHF42,131273,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
602,169.4,107,Hunts Point - Mott Haven,UHF42,131033,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
603,169.4,107,Hunts Point - Mott Haven,UHF42,131033,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
604,27.0,201,Greenpoint,UHF42,131274,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
605,27.0,201,Greenpoint,UHF42,131274,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
606,42.7,201,Greenpoint,UHF42,131034,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
607,42.7,201,Greenpoint,UHF42,131034,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
608,51.4,202,Downtown - Heights - Slope,UHF42,131275,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
609,51.4,202,Downtown - Heights - Slope,UHF42,131275,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
610,77.1,202,Downtown - Heights - Slope,UHF42,131035,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
611,77.1,202,Downtown - Heights - Slope,UHF42,131035,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
612,98.5,203,Bedford Stuyvesant - Crown Heights,UHF42,131276,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
613,98.5,203,Bedford Stuyvesant - Crown Heights,UHF42,131276,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
614,155.7,203,Bedford Stuyvesant - Crown Heights,UHF42,131036,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
615,155.7,203,Bedford Stuyvesant - Crown Heights,UHF42,131036,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
616,86.4,204,East New York,UHF42,131277,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
617,86.4,204,East New York,UHF42,131277,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
618,136.8,204,East New York,UHF42,131037,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
619,136.8,204,East New York,UHF42,131037,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
620,40.5,205,Sunset Park,UHF42,131278,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
621,40.5,205,Sunset Park,UHF42,131278,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
622,37.7,205,Sunset Park,UHF42,131038,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
623,37.7,205,Sunset Park,UHF42,131038,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
624,11.6,206,Borough Park,UHF42,131279,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
625,11.6,206,Borough Park,UHF42,131279,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
626,12.4,206,Borough Park,UHF42,131039,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
627,12.4,206,Borough Park,UHF42,131039,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
628,49.8,207,East Flatbush - Flatbush,UHF42,131280,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
629,49.8,207,East Flatbush - Flatbush,UHF42,131280,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
630,93.5,207,East Flatbush - Flatbush,UHF42,131040,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
631,93.5,207,East Flatbush - Flatbush,UHF42,131040,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
632,38.3,208,Canarsie - Flatlands,UHF42,131281,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
633,38.3,208,Canarsie - Flatlands,UHF42,131281,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
634,79.4,208,Canarsie - Flatlands,UHF42,131041,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
635,79.4,208,Canarsie - Flatlands,UHF42,131041,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
636,12.9,209,Bensonhurst - Bay Ridge,UHF42,131282,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
637,12.9,209,Bensonhurst - Bay Ridge,UHF42,131282,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
638,16.9,209,Bensonhurst - Bay Ridge,UHF42,131042,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
639,16.9,209,Bensonhurst - Bay Ridge,UHF42,131042,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
640,22.6,210,Coney Island - Sheepshead Bay,UHF42,131283,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
641,22.6,210,Coney Island - Sheepshead Bay,UHF42,131283,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
642,33.4,210,Coney Island - Sheepshead Bay,UHF42,131043,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
643,33.4,210,Coney Island - Sheepshead Bay,UHF42,131043,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
644,98.3,211,Williamsburg - Bushwick,UHF42,131284,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
645,98.3,211,Williamsburg - Bushwick,UHF42,131284,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
646,138.7,211,Williamsburg - Bushwick,UHF42,131044,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
647,138.7,211,Williamsburg - Bushwick,UHF42,131044,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
648,46.8,301,Washington Heights,UHF42,131285,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
649,46.8,301,Washington Heights,UHF42,131285,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
650,110.4,301,Washington Heights,UHF42,131045,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
651,110.4,301,Washington Heights,UHF42,131045,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
652,156.1,302,Central Harlem - Morningside Heights,UHF42,131286,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
653,156.1,302,Central Harlem - Morningside Heights,UHF42,131286,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
654,292.5,302,Central Harlem - Morningside Heights,UHF42,131046,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
655,292.5,302,Central Harlem - Morningside Heights,UHF42,131046,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
656,143.9,303,East Harlem,UHF42,131287,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
657,143.9,303,East Harlem,UHF42,131287,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
658,224.8,303,East Harlem,UHF42,131047,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
659,224.8,303,East Harlem,UHF42,131047,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
660,24.3,304,Upper West Side,UHF42,131288,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
661,24.3,304,Upper West Side,UHF42,131288,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
662,80.5,304,Upper West Side,UHF42,131048,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
663,80.5,304,Upper West Side,UHF42,131048,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
664,8.5,305,Upper East Side,UHF42,131289,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
665,8.5,305,Upper East Side,UHF42,131289,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
666,30.0,305,Upper East Side,UHF42,131049,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
667,30.0,305,Upper East Side,UHF42,131049,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
668,28.6,306,Chelsea - Clinton,UHF42,131290,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
669,28.6,306,Chelsea - Clinton,UHF42,131290,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
670,97.8,306,Chelsea - Clinton,UHF42,131050,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
671,97.8,306,Chelsea - Clinton,UHF42,131050,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
672,19.6,307,Gramercy Park - Murray Hill,UHF42,131291,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
673,19.6,307,Gramercy Park - Murray Hill,UHF42,131291,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
674,42.4,307,Gramercy Park - Murray Hill,UHF42,131051,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
675,42.4,307,Gramercy Park - Murray Hill,UHF42,131051,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
676,9.1,308,Greenwich Village - SoHo,UHF42,131292,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
677,9.1,308,Greenwich Village - SoHo,UHF42,131292,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
678,19.9,308,Greenwich Village - SoHo,UHF42,131052,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
679,19.9,308,Greenwich Village - SoHo,UHF42,131052,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
680,35.0,309,Union Square - Lower East Side,UHF42,131293,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
681,35.0,309,Union Square - Lower East Side,UHF42,131293,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
682,85.8,309,Union Square - Lower East Side,UHF42,131053,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
683,85.8,309,Union Square - Lower East Side,UHF42,131053,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
684,26.9,310,Lower Manhattan,UHF42,131294,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
685,26.9,310,Lower Manhattan,UHF42,131294,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
686,57.2,310,Lower Manhattan,UHF42,131054,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
687,57.2,310,Lower Manhattan,UHF42,131054,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
688,12.5,401,Long Island City - Astoria,UHF42,131295,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
689,12.5,401,Long Island City - Astoria,UHF42,131295,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
690,47.4,401,Long Island City - Astoria,UHF42,131055,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
691,47.4,401,Long Island City - Astoria,UHF42,131055,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
692,17.3,402,West Queens,UHF42,131296,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
693,17.3,402,West Queens,UHF42,131296,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
694,61.5,402,West Queens,UHF42,131056,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
695,61.5,402,West Queens,UHF42,131056,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
696,11.3,403,Flushing - Clearview,UHF42,131297,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
697,11.3,403,Flushing - Clearview,UHF42,131297,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
698,38.8,403,Flushing - Clearview,UHF42,131057,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
699,38.8,403,Flushing - Clearview,UHF42,131057,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
700,7.5,404,Bayside - Little Neck,UHF42,131298,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
701,7.5,404,Bayside - Little Neck,UHF42,131298,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
702,23.4,404,Bayside - Little Neck,UHF42,131058,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
703,23.4,404,Bayside - Little Neck,UHF42,131058,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
704,16.2,405,Ridgewood - Forest Hills,UHF42,131299,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
705,16.2,405,Ridgewood - Forest Hills,UHF42,131299,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
706,40.4,405,Ridgewood - Forest Hills,UHF42,131059,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
707,40.4,405,Ridgewood - Forest Hills,UHF42,131059,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
708,21.1,406,Fresh Meadows,UHF42,131300,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
709,21.1,406,Fresh Meadows,UHF42,131300,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
710,49.7,406,Fresh Meadows,UHF42,131060,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
711,49.7,406,Fresh Meadows,UHF42,131060,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
712,27.0,407,Southwest Queens,UHF42,131301,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
713,27.0,407,Southwest Queens,UHF42,131301,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
714,63.5,407,Southwest Queens,UHF42,131061,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
715,63.5,407,Southwest Queens,UHF42,131061,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
716,47.7,408,Jamaica,UHF42,131302,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
717,47.7,408,Jamaica,UHF42,131302,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
718,103.9,408,Jamaica,UHF42,131062,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
719,103.9,408,Jamaica,UHF42,131062,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
720,29.7,409,Southeast Queens,UHF42,131303,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
721,29.7,409,Southeast Queens,UHF42,131303,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
722,72.9,409,Southeast Queens,UHF42,131063,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
723,72.9,409,Southeast Queens,UHF42,131063,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
724,58.8,410,Rockaways,UHF42,131304,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
725,58.8,410,Rockaways,UHF42,131304,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
726,135.2,410,Rockaways,UHF42,131064,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
727,135.2,410,Rockaways,UHF42,131064,653,Rate- Children 0 to 17 Yrs Old,O3-Attributable Asthma ED Visits,2005-2007
728,57.9,501,Port Richmond,UHF42,131305,659,Rate- 18 Yrs and Older,O3-Attributable Asthma ED Visits,2005-2007
